ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,8893.420815199568,5983.8415906065975,11826.420567644454,459
2013-01-03,9333.362242060039,6485.825427928878,12205.844150159677,459
2013-01-04,8284.398307640677,5354.305504447032,11130.348433251342,459
2013-01-05,5453.4259951002605,2498.061940993612,8527.609174781144,459
2013-01-07,10280.436550943763,7425.147700978706,13185.752759687084,459
2013-01-08,9157.284945588697,6230.673112671729,12027.567799545415,459
2013-01-09,7957.853187925435,4896.972028108289,10760.186360207288,459
2013-01-10,8545.423674679783,5590.165432029355,11430.303174498638,459
2013-01-11,7644.7804240506775,4782.265819830663,10605.812523818342,459
2013-01-12,4960.36431526247,2156.1228855444456,7719.987912841676,459
2013-01-14,10066.1394158018,7272.00141923589,12790.490849207528,459
2013-01-15,9071.170231434637,6116.060326057768,11842.458872866278,459
2013-01-16,7990.16791772112,5300.841301317926,10799.876169040755,459
2013-01-17,8685.034042534375,5662.103550050444,11473.622303236672,459
2013-01-18,7879.457796848178,4949.21066041188,10716.320687733323,459
2013-01-19,5277.078587916456,2224.6186632932818,8134.663547214764,459
2013-01-21,10506.09343552991,7605.119092072308,13257.786018414365,459
2013-01-22,9552.161030759105,6773.002143502061,12495.705231700374,459
2013-01-23,8498.80250646927,5721.208750531608,11344.154979564079,459
2013-01-24,9208.463939602696,6424.852680207115,12188.59475710178,459
2013-01-25,8405.585506562311,5514.497384995516,11150.828700254911,459
2013-01-26,5794.733867185427,2716.2943860634227,8878.847087074239,459
2013-01-28,10977.687871577999,8115.991938552773,13920.485892608596,459
2013-01-29,9988.606143575695,7333.80935276312,12871.00217306629,459
2013-01-30,8893.739040123626,6043.797501369656,11894.389970255532,459
2013-01-31,9556.844643346434,6583.711585112433,12666.40331477403,459
2013-02-01,8703.656760380822,5736.93204383603,11536.940762961189,459
2013-02-02,6039.990549220758,3192.3607827614437,8966.0866053026,459
2013-02-04,11114.43212453676,8337.14863128337,14233.363525854213,459
2013-02-05,10071.73302163395,7342.159253223689,13076.225935562425,459
2013-02-06,8924.877605008991,6154.351219591429,11672.588123778589,459
2013-02-07,9538.375718423147,6534.647936942929,12466.270443186258,459
2013-02-08,8638.58796723088,5810.774938217779,11418.400964057395,459
2013-02-09,5931.832114641161,3086.58747098707,8830.062006588063,459
2013-02-11,10932.042740885077,8163.106913239867,13724.731443851106,459
2013-02-12,9858.638913300878,7121.056497896094,12735.920617011083,459
2013-02-13,8685.483503786701,5745.510262521066,11641.220854547597,459
