ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,7984.325394941744,5726.946984499649,10087.262582407535,90
2013-01-03,7670.517175675066,5537.156501237498,9865.90678419808,90
2013-01-04,7861.168171107702,5592.077807444531,10113.246492992039,90
2013-01-05,7068.936868150949,4850.967198155459,9268.05736570689,90
2013-01-07,8904.820171640482,6670.644884221672,11073.719033581694,90
2013-01-08,7552.351699707489,5347.506586961857,9828.05793688207,90
2013-01-09,7093.258967584587,4944.760063207748,9549.317638209694,90
2013-01-10,6876.941836876972,4695.355217153672,9328.758136486842,90
2013-01-11,7170.478013643826,4895.765374112048,9631.161335933579,90
2013-01-12,6484.547367659779,4270.984868802987,8845.911615808933,90
2013-01-14,8535.519630498056,6176.4025551943605,10816.174394780715,90
2013-01-15,7288.153526060381,5071.842749269672,9589.745228571192,90
2013-01-16,6930.275917597974,4751.9788717282245,9343.615503162271,90
2013-01-17,6809.785416132492,4385.448822546241,9055.594869862194,90
2013-01-18,7192.44187771627,4842.692884719145,9495.463522763908,90
2013-01-19,6587.808692099701,4269.929443985379,8822.945300013042,90
2013-01-21,8774.517737576676,6400.821771928437,11143.997836987102,90
2013-01-22,7580.4497271709615,5232.759479743297,9867.984346117546,90
2013-01-23,7265.762846664273,4958.932186495011,9446.369102823328,90
2013-01-24,7178.325311055473,4782.109654627476,9689.222229573325,90
2013-01-25,7584.064097944751,5106.979977486721,9992.848816103771,90
2013-01-26,6992.89069104388,4692.262548698826,8965.543113359328,90
2013-01-28,9179.828419962161,6764.666989305796,11713.150236521147,90
2013-01-29,7973.941846486121,5541.652619504511,10342.019144706584,90
2013-01-30,7640.590275926347,5340.684227655469,9889.953479731206,90
2013-01-31,7528.561865308242,5270.542317663917,9838.20311193571,90
2013-02-01,7904.744283653041,5656.327355224571,10275.631955531167,90
2013-02-02,7280.026779388946,4959.909918538216,9518.979051338578,90
2013-02-04,9391.779024839509,7126.398851803798,11687.105956986989,90
2013-02-05,8146.103740358981,5729.115863287923,10307.396769935292,90
2013-02-06,7772.648587039724,5504.598394707432,10013.640565397807,90
2013-02-07,7620.979618712111,5411.430271765112,9797.679632206975,90
2013-02-08,7958.683854893906,5667.409863817344,10110.541191015483,90
2013-02-09,7297.265308200192,4898.516668478,9684.309606083338,90
2013-02-12,8068.732135002588,5936.233542999382,10355.947187865446,90
2013-02-13,7670.082529434766,5480.808361360393,10084.450146942381,90
2013-02-14,7496.776428516749,5189.598562237836,9744.964323307448,90
2013-02-15,7816.523408294186,5515.951950247116,10026.002426579107,90
2013-02-16,7140.887661224909,5063.023944596565,9453.29419442688,90
2013-02-18,9169.352671757186,6820.870782071815,11626.426954108658,90
2013-02-19,7891.981391126992,5365.626400533233,9896.73791511873,90
2013-02-20,7493.714459077408,5381.852566257548,9778.351771679438,90
2013-02-21,7324.17778889495,5098.515586490175,9686.677266963998,90
2013-02-22,7650.929307526889,5490.219805034163,9856.400317171952,90
2013-02-23,6985.366869957373,4594.794830613939,9159.170741820008,90
2013-02-25,9042.46200454815,6778.905279690376,11312.49725736017,90
2013-02-26,7783.261027852426,5450.519623535493,10162.422929088467,90
2013-02-27,7405.459909907828,5146.280637665079,9828.24417753637,90
2013-02-28,7258.464000496263,5160.705345332482,9523.416188938207,90
2013-03-01,7609.596548945769,5222.168921162011,9955.440720155648,90
2013-03-02,6970.004104010931,4621.816932799777,9294.644616788182,90
2013-03-04,9082.702435334335,6665.0013714133975,11321.947201118686,90
2013-03-05,7852.527019821974,5716.457927306299,10181.161108987637,90
2013-03-06,7504.122229270433,5223.8790894005115,9848.510432818084,90
2013-03-07,7386.528861977266,5159.653430988954,9630.839502503733,90
2013-03-08,7766.682295589799,5481.346646304421,9960.587207363924,90
2013-03-09,7155.320466884405,4771.987905899191,9350.52119459112,90
2013-03-11,9320.396841903364,7104.910082234781,11553.928420419457,90
2013-03-12,8113.491743482237,6014.262013664937,10267.764501653533,90
2013-03-13,7785.828067142563,5321.6313224172845,10259.948068908272,90
2013-03-14,7686.023675858808,5366.893500657586,9992.45223633391,90
2013-03-15,8080.614955571456,5926.177347011137,10395.765474079826,90
2013-03-16,7479.975763992505,5192.541388502724,10019.335500558209,90
2013-03-18,9654.137328728179,7285.567560237591,11857.19190687673,90
