ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,7262.930302634513,4816.829901458445,9680.283023018264,162
2013-01-03,7326.6485701464135,4877.870134783967,9861.468236636687,162
2013-01-04,7870.062623005086,5510.631106806568,10440.027162747381,162
2013-01-05,7187.818833571727,4697.862716488234,9700.558307476034,162
2013-01-07,8402.18048916615,5844.094238042191,11102.312156000316,162
2013-01-08,6739.919485664869,4295.178290507069,9124.138281083411,162
2013-01-09,6217.189855660889,3825.7547698568796,8689.263684385362,162
2013-01-10,6372.079985729075,3778.219454799624,8825.888135038256,162
2013-01-11,7014.2938584207695,4559.583940290284,9526.18574339756,162
2013-01-12,6436.429154461108,4034.5292866809186,8847.019891218253,162
2013-01-14,7867.946902878728,5553.2884944544085,10367.165579404555,162
2013-01-15,6314.355017212982,3721.7351175251392,8587.916169881913,162
2013-01-16,5897.743492307768,3218.261466926018,8232.657903755937,162
2013-01-17,6154.396084240292,3732.424259917915,8747.129796857811,162
2013-01-18,6892.377225804786,4271.85153448907,9356.84931285877,162
2013-01-19,6402.839397731673,4089.469451362762,8894.051996762244,162
2013-01-21,7984.018152776661,5662.155866888997,10400.557709482027,162
2013-01-22,6490.027440244314,3850.079029629571,8878.465387452856,162
2013-01-23,6122.128722597665,3452.066177169103,8601.203507073013,162
2013-01-24,6416.371800588558,3926.20334207126,8849.803413962505,162
2013-01-25,7180.835221458296,4703.135110175286,9650.326990609794,162
2013-01-26,6706.922134911203,4207.091953832448,9268.041718413253,162
2013-01-28,8288.859642917327,5935.942368249237,10748.441240946091,162
2013-01-29,6781.516941658373,4225.42216391372,9318.502624331639,162
2013-01-30,6392.384394583347,3941.2608458070686,8948.167760707589,162
2013-01-31,6658.619788307101,4284.765848059004,8989.029979713909,162
2013-02-01,7389.495508083616,4884.142524896512,9587.584092462095,162
2013-02-02,6877.662757292479,4676.040511754238,9425.583462219789,162
2013-02-04,8375.841442274577,6034.562995501571,10811.303233953382,162
2013-02-05,6825.150900895327,4230.177296912097,9347.585649603168,162
2013-02-06,6393.266669540055,3913.6202688563576,8719.165412331242,162
2013-02-07,6618.427411511458,4139.473351345405,9190.809310711262,162
2013-02-08,7310.88168991907,4705.087294774335,9723.586668120286,162
2013-02-09,6764.136178326511,4255.291883130785,9191.619607008006,162
