ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,7438.389115140751,5592.905992184011,9349.64816411093,484
2013-01-03,7660.4600566268155,5781.801163763826,9544.059433738626,484
2013-01-04,8854.993433253409,7065.697618778107,10675.09605419711,484
2013-01-05,9312.605511810769,7620.01026464445,11126.653477828339,484
2013-01-07,7417.417777141425,5498.985901349423,9264.886671574062,484
2013-01-08,6080.679620176249,4181.125304779518,7852.9842767873415,484
2013-01-09,6065.086642960393,4216.689389448546,7948.306537391837,484
2013-01-10,6379.617079031199,4558.359539779356,8310.183735496572,484
2013-01-11,7677.467136412763,5821.151145686994,9539.9040333718,484
2013-01-12,8247.196115673334,6286.229038441476,10031.185125722233,484
2013-01-14,6594.033940426028,4633.650620989149,8369.401676396137,484
2013-01-15,5382.845198512872,3544.183664279268,7299.061067758246,484
2013-01-16,5492.971409693172,3672.4214883800164,7365.191508850736,484
2013-01-17,5931.350688690454,4010.831356928045,7775.593198687397,484
2013-01-18,7349.265149917208,5621.008585140486,9324.870635693076,484
2013-01-19,8033.519060789453,6087.42848344959,9935.992943875412,484
2013-01-21,6586.727771015388,4717.65824991047,8429.301931197711,484
2013-01-22,5464.897908472698,3597.3396301291878,7224.38151723088,484
2013-01-23,5653.898465491446,4017.5161762234497,7438.900014617039,484
2013-01-24,6160.022581015005,4382.217189200365,8085.421788533635,484
2013-01-25,7634.152921602787,5943.391665980729,9643.7175557593,484
2013-01-26,8362.934675118104,6532.660877570242,10207.226246598726,484
2013-01-28,6970.63494604958,5204.872324093526,8839.74064876628,484
2013-01-29,5859.538957239999,4010.031094504221,7647.957675092718,484
2013-01-30,6049.085161112996,4185.275805796367,8066.439149151266,484
2013-01-31,6546.375798285084,4734.54289277405,8291.572584435431,484
2013-02-01,8003.226942154202,6149.318673525942,9804.234782053229,484
2013-02-02,8707.314164639101,6821.246986906102,10595.98252350241,484
2013-02-04,7247.8202221372485,5345.246738655107,8928.535620645402,484
2013-02-05,6096.523813167562,4293.749400074223,7824.140306611829,484
2013-02-06,6243.001891606621,4531.362634866324,7928.181663260376,484
2013-02-07,6695.473982305852,4774.737389152627,8482.732262888865,484
2013-02-08,8106.822079748796,6133.500441045603,9940.62168825432,484
2013-02-09,8765.719182140625,6993.7388042487755,10616.839349394577,484
2013-02-11,7220.34979810966,5352.24243961619,9053.536057543797,484
2013-02-12,6029.909764489405,4178.730383245734,7921.056065290701,484
2013-02-13,6140.6282476961,4162.631679860623,7879.888874675211,484
2013-02-14,6561.231915483842,4816.768875522271,8489.852653154554,484
2013-02-15,7945.003532828895,6070.023636654942,9734.311974460783,484
2013-02-16,8580.913893100716,6893.993603929011,10498.947605917852,484
2013-02-18,7004.050605473973,5215.635302728069,8762.579151679594,484
2013-02-19,5805.24045262247,3929.7487878696375,7654.1695843118205,484
2013-02-20,5912.469861133788,4025.2023038515167,7673.934344890284,484
2013-02-21,6334.355585331136,4539.7191295026905,8254.441346491929,484
2013-02-22,7724.015889882034,5933.846034433013,9566.552588612274,484
2013-02-23,8370.211489937647,6374.913506098288,10268.136902443972,484
2013-02-25,6826.089404571403,4995.816096252522,8610.508815322168,484
2013-02-26,5649.157786338441,3859.359859711631,7453.846077166808,484
2013-02-27,5781.51907097797,3929.85299656602,7723.678933974856,484
2013-02-28,6231.457447899881,4405.613298113628,8015.009535736662,484
2013-03-01,7651.7473752426995,5877.425813817977,9450.609185607347,484
2013-03-02,8330.796257143262,6479.575462266419,10161.565074784214,484
2013-03-04,6857.594851447646,4988.867200254895,8740.00377547476,484
2013-03-05,5717.979886705512,3949.811121633163,7760.067072303287,484
2013-03-06,5888.378646902224,4003.1837647831967,7708.949142503783,484
2013-03-07,6376.674362567593,4447.018122550839,8282.256088611859,484
2013-03-08,7835.229032468223,5910.291352365095,9682.960729758788,484
2013-03-09,8552.026002526425,6667.764271448904,10422.810194749805,484
2013-03-11,7151.02131262743,5143.1577642323755,8964.394371733197,484
2013-03-12,6044.959358720131,4233.189688499982,7860.16312627821,484
2013-03-13,6246.609710117233,4371.686377198209,8045.5711802478445,484
2013-03-14,6763.403586863176,4848.943885148347,8645.370330802165,484
2013-03-15,8247.259349760287,6483.702546045004,10213.335097015097,484
2013-03-16,8985.73246238256,7085.2985147942745,10771.13767767529,484
2013-03-18,7615.623424440631,5779.81598726027,9394.358818804636,484
2013-03-19,6518.082923540202,4659.975983535784,8277.696477070174,484
2013-03-20,6723.25323338866,4818.201027519685,8454.358345736491,484
2013-03-21,7238.353473891969,5311.259756554027,9096.725342414835,484
2013-03-22,8715.16186020542,6728.730658752347,10594.024365628493,484
2013-03-23,9441.17416327693,7699.728415975228,11276.004547086635,484
2013-03-25,8030.108980752214,6127.240206950106,9955.916569487823,484
2013-03-26,6904.413721878256,5062.380021807716,8778.55333711442,484
2013-03-27,7076.702651649589,5173.586465177083,8916.397949085289,484
2013-03-28,7554.61163059659,5687.475817479896,9436.339135383963,484
2013-03-30,9672.25862444836,7810.758824446725,11529.752714414779,484
2013-04-02,6990.941248556981,5164.941693812037,8749.07122055317,484
2013-04-03,7113.731547859403,5340.716702151266,8959.54640141611,484
2013-04-04,7542.924370787809,5679.754853377851,9361.817358623635,484
2013-04-05,8931.693413106026,7035.447133685106,10737.63187063369,484
2013-04-06,9569.005866987194,7656.716890400906,11249.179525521304,484
2013-04-08,7984.651213116185,6152.124721518173,9857.744591996201,484
2013-04-09,6777.420324251733,5024.226583968137,8527.844270193282,484
2013-04-10,6873.554412211535,4884.499074339129,8731.47517233672,484
2013-04-11,7282.073485037372,5442.016689910533,9122.865458316171,484
2013-04-12,8656.534514705301,6805.291881652262,10419.542213711742,484
2013-04-13,9286.15255782145,7409.468290383167,11109.090429109,484
2013-04-15,7706.5144177759485,5830.578451207756,9481.813502982708,484
2013-04-16,6511.45042866684,4732.424971996258,8324.550127139664,484
2013-04-17,6625.877051203582,4815.213135749475,8530.746099601922,484
2013-04-18,7058.322850894228,5198.691336685325,8929.33753237587,484
2013-04-19,8461.718978261142,6378.487796541615,10266.187454873403,484
2013-04-20,9124.533446830868,7479.248915535266,10862.392420985734,484
2013-04-22,7620.57983727728,5764.952790853609,9595.009006560058,484
2013-04-23,6466.066678759248,4683.073242117411,8421.320026152775,484
2013-04-24,6621.4768738990215,4919.160642115484,8384.604107791887,484
2013-04-25,7094.285505901988,5161.864416621731,8850.32583075721,484
2013-04-26,8536.38237878969,6705.288634701997,10438.189581025414,484
2013-04-27,9235.23240672906,7363.69394449275,11119.246270563683,484
2013-04-29,7791.6845805688545,5989.470108356679,9640.078285171525,484
2013-04-30,6659.948386173144,4876.026513093507,8510.842774376986,484
2013-05-02,7315.824133751128,5517.133100519781,9220.188641348157,484
2013-05-03,8762.026059119646,6969.4702501803995,10462.61987886998,484
