ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,4672.484277225229,3254.4715818946906,6151.826838667701,99
2013-01-03,4458.034797608091,2964.132079613559,5797.169101023604,99
2013-01-04,4690.142991542359,3151.945634168695,6119.86665125188,99
2013-01-05,4909.557142112723,3443.191881577995,6330.468259007049,99
2013-01-07,5303.793376364792,3915.4668919308224,6798.471885793494,99
2013-01-08,4334.85944182688,2835.8935973954312,5800.136149676531,99
2013-01-09,4223.873842991355,2815.155412067672,5650.7243715424265,99
2013-01-10,4034.9157986055457,2599.2780524171303,5362.257897671294,99
2013-01-11,4293.262485996006,2894.390300719319,5674.063911902361,99
2013-01-12,4539.223078445654,3104.376374900676,6023.212888301418,99
2013-01-14,4986.007133566558,3517.3344180077383,6353.932450643464,99
2013-01-15,4042.495136146502,2744.559625082039,5468.5601502744385,99
2013-01-16,3956.082733217791,2544.6406226982767,5507.476161632746,99
2013-01-17,3790.715557329467,2372.8445089159636,5249.049775711589,99
2013-01-18,4071.594250474211,2663.74902336084,5616.604157316365,99
2013-01-19,4339.0026858642195,2938.559460345644,5800.114688100297,99
2013-01-21,4825.540366561513,3353.869339137628,6344.361567258327,99
2013-01-22,3900.4694002080705,2501.02602679894,5405.608474101569,99
2013-01-23,3831.665787088196,2323.8569022498527,5337.0843839894405,99
2013-01-24,3683.1807148167786,2239.44196603252,5175.929199868565,99
2013-01-25,3980.3187953901424,2398.6020319454115,5301.715952338064,99
2013-01-26,4263.457801799818,2830.7419999138215,5644.178866518044,99
2013-01-28,4780.151638570845,3337.631688796361,6163.718372479458,99
2013-01-29,3869.5826011858253,2439.002094723821,5334.746469782604,99
2013-01-30,3814.8968028019335,2364.881805932601,5234.289368144171,99
2013-01-31,3680.104174826225,2110.183019255173,5139.735119862022,99
2013-02-01,3990.4350620542973,2540.4127279430886,5468.809918556938,99
2013-02-02,4286.1619578830505,2870.588715189439,5736.895106559737,99
2013-02-04,4825.663887276838,3300.7192016636036,6257.932946451496,99
2013-02-05,3924.9892720721377,2531.7660168583325,5375.117473397287,99
2013-02-06,3878.955210291475,2502.8962437690293,5303.640369079674,99
2013-02-07,3751.391978193736,2232.3757968406658,5222.068349522384,99
2013-02-08,4067.358516392709,2581.1901906997655,5338.706254773724,99
2013-02-09,4366.97284772594,3000.881711407173,5885.114367305173,99
2013-02-11,4908.521907425099,3412.4635707329153,6392.226768941994,99
2013-02-12,4005.85560535528,2516.306205914486,5435.806692660768,99
2013-02-13,3955.791727914027,2560.861353446714,5427.152825376008,99
2013-02-14,3822.2016579423107,2434.367716037056,5327.2910073405355,99
2013-02-15,4130.238815215535,2629.962543995403,5642.59593382322,99
2013-02-16,4420.170138191364,2920.821042274966,5928.379565888406,99
2013-02-18,4937.953543195655,3480.315463694391,6287.345760396793,99
2013-02-19,4021.7581622831703,2654.667494580405,5366.035742185091,99
2013-02-20,3957.5079397348154,2598.2442777513297,5399.381759293309,99
2013-02-21,3809.446842396823,2293.6983277344743,5129.436121887721,99
2013-02-22,4103.123996169261,2620.0003977206584,5523.843777479647,99
2013-02-23,4379.214816328963,2861.5796949116343,5841.434353008166,99
2013-02-25,4872.50600190231,3479.003258850702,6326.685053125102,99
2013-02-26,3946.437176592159,2535.5076881100076,5366.1764398073965,99
2013-02-27,3874.366266074009,2457.375629361162,5245.471172924952,99
2013-02-28,3720.837901652525,2364.4695347568513,5186.232170284947,99
2013-03-01,4011.647695902916,2604.3220204941276,5495.139710771736,99
2013-03-02,4287.65473192013,2667.5272493718035,5763.90795005135,99
2013-03-04,4789.509227240276,3339.463521833379,6222.495235533315,99
2013-03-05,3872.0867670231373,2364.964039545885,5172.886938328153,99
2013-03-06,3811.440227950423,2314.645906857756,5270.593665337799,99
2013-03-07,3671.9177268195554,2216.1580948395454,5163.582209638159,99
2013-03-08,3979.044066025092,2601.3328641131143,5490.782165097228,99
2013-03-09,4273.3390101638115,2934.3438706688503,5682.458356504059,99
2013-03-11,4816.0327164678265,3347.5426060157492,6306.315182573111,99
2013-03-12,3920.220429872381,2487.5528869957006,5336.755011801655,99
