ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,5076.191830640751,3629.857419314397,6481.071141823345,750
2013-01-03,4909.01176113506,3483.377062655736,6264.228590391779,750
2013-01-04,5268.740984069354,3928.664077132487,6713.462249354142,750
2013-01-05,4904.556754031391,3500.941370315175,6366.9927431248325,750
2013-01-07,5443.407798655092,4101.597948602912,6777.4777311137705,750
2013-01-08,4453.721251275847,2968.5390761839612,5848.901143921377,750
2013-01-09,4389.902721321083,2978.4523561618453,5772.2108172875305,750
2013-01-10,4270.612339358611,2804.5599348515966,5658.040274595174,750
2013-01-11,4682.38526195083,3243.8227730495946,6097.298883801493,750
2013-01-12,4373.219137200263,2816.627637298275,5788.61298155394,750
2013-01-14,5026.463306367396,3544.2676425994814,6371.172821106077,750
2013-01-15,4094.014254260937,2659.57186741768,5592.39787080993,750
2013-01-16,4086.172391419814,2590.3962619513745,5439.893217497764,750
2013-01-17,4020.7585998568547,2586.2157285383146,5437.569468439444,750
2013-01-18,4483.584606892024,3082.631494416196,5945.024138701849,750
2013-01-19,4222.048065365778,2753.0063563332965,5610.7448407645015,750
2013-01-21,4958.517699175627,3546.261423702892,6326.068843114578,750
2013-01-22,4061.098613783526,2579.4662182908887,5396.593390103409,750
2013-01-23,4083.721881923941,2669.3881348345753,5384.055378959199,750
2013-01-24,4044.2146253928377,2615.2091946593805,5443.513315520072,750
2013-01-25,4528.49240163272,3107.171401278501,5921.553715421431,750
2013-01-26,4284.141080159071,2839.2864468502044,5621.440263272707,750
2013-01-28,5043.268530109321,3650.9754999673246,6481.359333956618,750
2013-01-29,4151.986613606658,2659.352900434145,5663.339498505372,750
2013-01-30,4177.77895593687,2823.2301954596796,5520.369057541792,750
2013-01-31,4138.857957582845,2781.3715941411265,5552.03425578759,750
2013-02-01,4621.520721594425,3234.454993346497,5964.906563853038,750
2013-02-02,4373.719269559282,2980.3028754739394,5805.854445400716,750
2013-02-04,5121.772081887411,3633.70037774752,6521.789468059221,750
2013-02-05,4223.443445861425,2895.176479945375,5528.4318985967075,750
2013-02-06,4241.500841215218,2809.2506497461654,5561.740899408848,750
2013-02-07,4194.342268164871,2849.5976006679257,5500.898634005786,750
2013-02-08,4668.409055948436,3349.078362346406,6091.2222191408355,750
2013-02-09,4411.7591804834465,3094.6693741578865,5759.330365533488,750
2013-02-11,5141.620355925353,3624.9249715529313,6601.224377508521,750
2013-02-12,4234.018660845132,2841.5218958764667,5522.965050036208,750
2013-02-13,4242.705877817309,2860.2421005682054,5712.05313873041,750
2013-02-14,4186.088489977923,2758.6020907643983,5601.283993122279,750
2013-02-15,4650.620026303059,3288.3544311419805,6054.631827326167,750
2013-02-16,4384.381794010557,2963.256115251583,5829.257281031114,750
2013-02-18,5095.093970582433,3699.3223176107454,6594.550306249563,750
2013-02-19,4178.086612449016,2737.1782426518266,5606.03045462525,750
2013-02-20,4177.631185739664,2728.8687924304863,5530.939526103715,750
2013-02-21,4112.283992815117,2762.319459217825,5584.530762159901,750
2013-02-22,4568.676707974093,3164.52621342826,6058.888235499661,750
2013-02-23,4295.093941968575,2878.193268219776,5726.882836379978,750
2013-02-25,4994.40796521022,3657.632818198631,6413.446538380441,750
2013-02-26,4073.8276870107366,2645.541216850648,5432.531071151195,750
2013-02-27,4071.538341489397,2606.7957565828174,5409.585816974026,750
2013-02-28,4006.3241813037703,2428.5081145550075,5353.925772590127,750
2013-03-01,4465.022354861516,2935.4263425361764,5868.228911984717,750
2013-03-02,4196.0905126575835,2784.4539734145974,5537.138472057699,750
2013-03-04,4912.21631785708,3491.453761120946,6371.703072974687,750
