ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,8374.376790350678,6736.150768756728,9952.086327247709,1000
2013-01-03,7921.7309666989995,6409.244927554763,9551.437624018348,1000
2013-01-04,8194.92404973971,6549.7266379188895,9719.96125323878,1000
2013-01-05,8500.110281783094,6888.546334575366,10162.308862603804,1000
2013-01-07,9068.661384066823,7327.470877026818,10721.800878078699,1000
2013-01-08,8329.200231512395,6620.4279143453805,10083.611054419074,1000
2013-01-09,7967.668824879197,6247.239640868905,9595.721161177295,1000
2013-01-10,7533.385653644332,5821.277278255687,9206.125468913431,1000
2013-01-11,7826.2961167902195,6168.4842467283215,9321.308219419692,1000
2013-01-12,8152.313468856201,6533.987856538632,9834.249144229232,1000
2013-01-14,8765.022882862082,7131.487344005544,10423.723953191959,1000
2013-01-15,8048.522909057682,6397.569443480543,9728.616974019676,1000
2013-01-16,7710.3302942368455,6015.788838904024,9337.03659242019,1000
2013-01-17,7299.626560572308,5650.649569226434,9015.736312701361,1000
2013-01-18,7616.232600428234,6160.95047388299,9345.315541649688,1000
2013-01-19,7965.945813320114,6156.897297143299,9580.044460265162,1000
2013-01-21,8625.604929359088,6942.049759064762,10231.092301092336,1000
2013-01-22,7932.137184602802,6304.44471372305,9606.384717248255,1000
2013-01-23,7616.52799697936,5992.5993678536925,9231.563819392006,1000
2013-01-24,7227.83586702818,5714.431731954325,8943.336597642676,1000
2013-01-25,7565.751002550023,5895.885465104764,9196.815075390157,1000
2013-01-26,7935.932269803577,6431.300766017438,9696.229047890234,1000
2013-01-28,8633.416462761339,7021.42163476548,10489.242188004999,1000
2013-01-29,7957.000867662918,6196.12875717347,9555.476976436834,1000
2013-01-30,7656.99901108796,6015.719626002272,9306.817378540984,1000
2013-01-31,7282.320754363071,5662.669916487503,8911.134602115773,1000
2013-02-01,7632.516905490752,6000.746331618068,9286.811397343805,1000
2013-02-02,8013.121123998113,6400.79910729253,9559.646415044212,1000
2013-02-04,8725.477768720148,7207.992188713139,10448.432796564492,1000
2013-02-05,8053.377721656374,6459.009999540467,9731.95783890799,1000
2013-02-06,7755.574532471566,6187.267362597963,9460.168430713444,1000
2013-02-07,7380.996168710395,5765.594025343291,9043.207959572748,1000
2013-02-08,7729.251367424389,5982.054483429989,9323.123491708857,1000
2013-02-09,8105.973273603463,6464.036362844407,9774.506746923964,1000
2013-02-11,8805.349202846537,7062.573065867596,10534.14402820989,1000
2013-02-12,8124.556513181323,6491.090791179195,9882.34665239311,1000
2013-02-13,7816.925652794048,6214.474399771783,9432.6124804084,1000
2013-02-14,7431.675323762156,5826.156293338431,9086.44917063697,1000
2013-02-15,7768.731100966931,6106.944603906342,9375.305751279631,1000
2013-02-16,8134.062325009121,6379.232998266752,9821.056335036596,1000
2013-02-18,8811.478119133968,7298.6513329039635,10435.075602158293,1000
2013-02-19,8120.813084939612,6477.429065919583,9659.47077954162,1000
2013-02-20,7804.494965720495,6208.699504765416,9451.011444270613,1000
2013-02-21,7412.050272282963,5724.8293527510405,9053.144504733098,1000
2013-02-22,7743.680156455102,6128.892264524079,9294.48687077399,1000
2013-02-23,8105.589162147969,6521.388349899733,9714.65173121665,1000
2013-02-25,8782.867687243226,7018.6065879683265,10433.89715716099,1000
2013-02-26,8095.6958996227595,6459.011137160587,9737.5872954138,1000
2013-02-27,7785.282847068532,6168.313771636367,9551.250419536362,1000
2013-02-28,7401.10311270859,5725.934824883166,9102.40912676371,1000
2013-03-01,7743.241483987943,6138.772685210182,9390.110430864279,1000
2013-03-02,8117.72327991257,6536.803827887503,9692.660784650654,1000
2013-03-04,8825.33076602963,7233.70904232096,10552.425759104317,1000
2013-03-05,8155.280751306918,6429.547631576467,9796.208774123465,1000
2013-03-06,7862.79966992263,6247.083251073279,9547.834526759332,1000
2013-03-07,7496.950654395717,5738.402552235569,9125.548818378942,1000
2013-03-08,7857.386861094839,6104.298539629875,9552.160186412946,1000
2013-03-09,8249.692853885159,6580.8238293294735,9879.730352563369,1000
2013-03-11,8989.788280906816,7395.101896001194,10650.109743983894,1000
2013-03-12,8333.578651623313,6624.7792991587075,10022.625150147935,1000
2013-03-13,8052.83992915644,6480.046600039375,9715.251393546601,1000
2013-03-14,7696.31899538749,6033.2854759181155,9478.032616378205,1000
2013-03-15,8063.408101712897,6510.967775282085,9775.614029530392,1000
2013-03-16,8459.493810450076,6748.318344241346,10076.315341710717,1000
2013-03-18,9198.085477745719,7639.0556571999805,10654.672780214816,1000
2013-03-19,8536.5552119864,6920.855503349517,10174.04286874549,1000
2013-03-20,8247.550724719998,6585.887911012841,9962.38028415303,1000
2013-03-21,7879.986760909435,6089.897996600122,9543.426693853266,1000
2013-03-22,8233.493036922757,6671.094703115064,9898.41701530214,1000
2013-03-23,8613.757367922666,6902.712194033148,10250.05028537018,1000
2013-03-25,9315.46740338732,7670.366762064289,11030.069442275433,1000
2013-03-26,8633.722237728389,6882.452495913689,10312.508003505287,1000
2013-03-27,8323.93288435128,6748.341844235797,10015.36806007087,1000
2013-03-28,7935.492405216582,6308.674186367324,9520.40910267849,1000
2013-03-30,8629.134381154368,6937.2354800866215,10363.120683253483,1000
2013-04-02,8599.489848690191,7027.646270236541,10290.245523331865,1000
2013-04-03,8277.43591211203,6618.818595993385,9733.001448731191,1000
2013-04-04,7879.303744571829,6306.476498086921,9563.447509654789,1000
2013-04-05,8205.359030081876,6503.980427423949,9945.371835567821,1000
2013-04-06,8561.836115600176,6898.728413118157,10189.192517625312,1000
2013-04-08,9228.616660644784,7579.870847519177,10970.238681635215,1000
2013-04-09,8536.257569461286,6760.553358868785,10240.773334206768,1000
2013-04-10,8220.560715226664,6487.3762638321305,9815.444579803478,1000
2013-04-11,7830.859483685372,6202.234304874417,9372.536764728158,1000
2013-04-12,8167.072339617141,6518.228001212105,9765.716154826074,1000
2013-04-13,8535.038673655632,6871.5534544330685,10159.631674238564,1000
2013-04-15,9227.042093675213,7526.214950846832,10969.825902909382,1000
2013-04-16,8547.493116668344,6905.019147113453,10282.148298567874,1000
2013-04-17,8244.117132908788,6576.109352639226,9986.468544772571,1000
2013-04-18,7865.79655412328,6252.2241791164215,9519.188537758619,1000
2013-04-19,8212.02655676686,6611.847899154221,9831.620511892477,1000
2013-04-20,8588.262986579031,6900.537316707135,10286.475328539362,1000
2013-04-22,9290.294406457402,7707.894063554969,10942.595966230241,1000
2013-04-23,8612.026443689932,6870.944084573475,10181.529097695084,1000
2013-04-24,8307.24457742734,6620.58386720463,9874.00006565312,1000
2013-04-25,7924.779283873132,6460.01395625929,9507.713457498232,1000
2013-04-26,8264.153791010214,6659.598550584551,10035.574653007461,1000
2013-04-27,8630.931560571786,6994.960420724215,10330.140512421047,1000
2013-04-29,9307.046513000636,7644.174092975473,10754.772893712794,1000
2013-04-30,8612.899533098855,6957.823803458922,10184.329904819182,1000
2013-05-02,7889.936892710092,6381.6876910681885,9715.840467922768,1000
2013-05-03,8210.360949474552,6588.950516299148,9765.264521025934,1000
2013-05-04,8558.096505473351,6920.396843309281,10212.319961459809,1000
2013-05-06,9197.818688758642,7619.6638374623,10843.600833050179,1000
