ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,6164.227501521327,4023.7194707145272,8195.222146420161,273
2013-01-03,6011.939486720485,3858.606398293729,8150.691410256449,273
2013-01-04,6016.902545464772,3859.022588499319,8000.125566090096,273
2013-01-05,4911.336043507942,2700.4788086034937,6974.905385372112,273
2013-01-07,7863.5314764608565,5848.689846047483,9818.248293936605,273
2013-01-08,6088.629842004525,4017.2323100622193,8136.626812785817,273
2013-01-09,5569.1005821506105,3449.528397458884,7548.92566117118,273
2013-01-10,5480.620503771939,3572.061883865016,7643.545972074467,273
2013-01-11,5551.828638070151,3473.5558301752203,7555.266757189156,273
2013-01-12,4513.733153279229,2429.7640399262586,6578.017284119863,273
2013-01-14,7599.955100994751,5584.6089198809195,9664.034686118148,273
2013-01-15,5889.499689148872,3763.411456623868,7879.799772027999,273
2013-01-16,5431.458589535713,3353.101371604951,7607.850700309621,273
2013-01-17,5400.713604274553,3266.4073571242907,7429.22478005484,273
2013-01-18,5525.232437903753,3546.018370862356,7581.012589434295,273
2013-01-19,4535.481340856943,2375.1711561301563,6734.996285801267,273
2013-01-21,7701.983437208444,5612.495571699425,9729.763397130051,273
2013-01-22,6023.032312951138,3995.779436358735,8165.575665597734,273
2013-01-23,5590.655768233465,3434.4652711109616,7795.013831520076,273
2013-01-24,5579.815269020309,3482.8563361020933,7550.699590234208,273
2013-01-25,5718.658715992313,3717.2896417153956,7744.888885941376,273
2013-01-26,4737.920618462926,2629.817776723251,6611.205480070721,273
2013-01-28,7907.945232151616,5824.825073531729,9972.918448858702,273
2013-01-29,6224.355689856751,4029.2893059140356,8423.436644507456,273
2013-01-30,5783.704694300405,3772.4440105630874,7737.722821765093,273
2013-01-31,5761.45268209358,3615.545824689615,7933.621227922496,273
2013-02-01,5886.252151804128,3927.757846700289,7990.000924383783,273
2013-02-02,4889.336493186679,2813.6754492880646,7056.4425335806,273
2013-02-04,8022.514565262979,5867.715089027145,10042.762493890456,273
2013-02-05,6319.144638682243,4277.3251879797845,8471.377710744642,273
2013-02-06,5858.345629070148,3857.2953455497627,7989.168344467517,273
2013-02-07,5815.933973626542,3655.641914041989,7868.8272988973085,273
2013-02-08,5920.878745154915,3759.530944269511,8074.883708666988,273
2013-02-09,4904.6906205835,2856.599331951936,6937.443210249383,273
2013-02-11,8001.992949121815,5907.008980426077,10144.023222273823,273
2013-02-12,6282.396090352669,3904.5082297176023,8385.53697886251,273
2013-02-13,5806.712363340611,3703.510392595882,8059.757350769226,273
2013-02-14,5750.878599205797,3623.163314814006,7811.338426650476,273
2013-02-15,5843.964716897114,3786.046318332545,7783.791636780239,273
2013-02-16,4817.566713955351,2794.9059879587276,7043.92307698072,273
2013-02-18,7899.6800722714415,5912.009610904049,9907.625426696419,273
2013-02-19,6175.225956187138,4106.280263472709,8409.273298457334,273
2013-02-20,5696.5808130473315,3667.835210274696,7780.261867191919,273
2013-02-21,5639.728016444788,3522.785336879317,7504.988444881879,273
2013-02-22,5733.778051253057,3701.523276970517,7949.948862615967,273
2013-02-23,4710.359933708904,2759.3883491724255,6834.885541585435,273
2013-02-25,7804.560252855684,5695.6604231428055,9859.485929268762,273
2013-02-26,6089.216691091893,4043.5921618074644,8074.5519404419,273
2013-02-27,5621.6975071703,3632.4050789900284,7740.179122830343,273
2013-02-28,5577.934396023527,3525.578943589489,7669.604850505733,273
