ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,5551.014569536273,3314.747101039608,7736.490507309847,657
2013-01-03,5336.01642688994,3029.023315678421,7593.400158900148,657
2013-01-04,5482.515957864783,3149.7665170053215,7650.86754545694,657
2013-01-05,4249.512039075973,2143.7303208192566,6405.222231479858,657
2013-01-07,6648.782873822457,4342.479893084537,8843.233274168697,657
2013-01-08,5107.537518412939,2813.447462758006,7231.736512754344,657
2013-01-09,4705.638134877982,2459.2288416322203,7001.783303065443,657
2013-01-10,4545.431606214509,2366.280555526145,6751.455089017678,657
2013-01-11,4756.163829933151,2355.8426750130234,6903.509253318506,657
2013-01-12,3595.587998605949,1517.6880830058572,5808.63842279517,657
2013-01-14,6158.684513941653,4027.517328801542,8274.787356624594,657
2013-01-15,4705.796811637101,2435.403916213154,6971.751338938444,657
2013-01-16,4394.4313528284265,2059.284981061519,6615.043649064062,657
2013-01-17,4325.321747794413,2075.475551341055,6546.71373635623,657
2013-01-18,4626.1201133100385,2479.059909299946,6770.569624413913,657
2013-01-19,3553.0362770719425,1349.3097281656885,5663.621392659194,657
2013-01-21,6277.648563911034,3931.6129271031314,8448.129495179592,657
2013-01-22,4896.20603966324,2602.645875819897,7075.267974521747,657
2013-01-23,4648.60171288294,2472.9490251713814,6831.702832514882,657
2013-01-24,4634.674916640311,2395.0293305532664,7014.939119363942,657
2013-01-25,4981.372074099074,2775.1879872749787,7221.47192397722,657
2013-01-26,3944.3967566961846,1699.6396314486483,6167.9339358055995,657
2013-01-28,6710.862724214538,4415.619214203342,8852.32803531218,657
2013-01-29,5335.187809258969,3005.321868367816,7573.001558957168,657
2013-01-30,5083.597345761766,2741.5153011341695,7377.943632047024,657
2013-01-31,5056.434549245913,2775.1738954494263,7247.006691896085,657
2013-02-01,5381.325181909608,3171.5051591676543,7454.70622013035,657
2013-02-02,4314.810035877187,1881.9051806817206,6517.273513967377,657
2013-02-04,7003.008716759195,4810.834986666022,9164.129740951024,657
2013-02-05,5580.872806512762,3340.665358008678,7748.908936540728,657
2013-02-06,5279.569256819162,3059.741378449042,7473.0402872687955,657
2013-02-07,5200.716535153014,2952.2170001736304,7364.657306330657,657
2013-02-08,5473.222974472724,3237.301521553079,7700.114898322834,657
2013-02-09,4354.891888457464,2154.34132341102,6695.6126429661335,657
2013-02-11,6945.955951314634,4772.894671230357,9245.764129460173,657
2013-02-13,5141.181592757298,2946.599628282488,7375.154676628259,657
2013-02-14,5029.833773134132,2832.282975726115,7373.934524082856,657
2013-02-15,5276.215319177675,3179.8868367224736,7671.616731530174,657
2013-02-16,4138.625697332729,1894.0254422791427,6342.127690342452,657
2013-02-18,6712.922916560412,4484.414893208741,8746.910994234227,657
2013-02-19,5250.305885737888,3186.9191825006897,7471.4131476003795,657
2013-02-20,4920.6077077627615,2608.8712843158064,7213.155195167174,657
2013-02-21,4825.915161814498,2538.385958952355,7008.068725123827,657
2013-02-22,5095.309464713631,2807.237851340706,7284.90821410174,657
2013-02-23,3986.4739498328718,1761.74902171308,6351.617864253175,657
2013-02-25,6632.467462586971,4333.976499035866,8863.275618599564,657
2013-02-26,5211.046761851731,3064.982145629599,7347.688127728649,657
2013-02-27,4924.836962729773,2702.3615087412213,7167.521818322811,657
2013-02-28,4874.921372430982,2667.4681467191676,7203.8925780665195,657
2013-03-01,5189.366674719234,3073.456404753117,7466.477344996159,657
2013-03-02,4124.853569886345,1984.102070969928,6364.129377361208,657
2013-03-04,6853.4877535042415,4601.394016555133,9230.450923250526,657
2013-03-05,5468.634069576101,3142.1898445359184,7558.341797953986,657
2013-03-06,5214.79733659004,3039.1002064121267,7392.8233607650845,657
2013-03-07,5192.4228626745935,2902.195147360644,7375.358995906111,657
2013-03-08,5529.059565468857,3345.7127879096943,7831.094196279128,657
2013-03-09,4481.00026604334,2312.779328662427,6649.073726740725,657
2013-03-11,7224.463569136418,5010.464072539142,9431.488985360895,657
2013-03-12,5837.902342665151,3606.953107087842,8034.825446762438,657
2013-03-13,5576.452078935087,3468.874391360122,7867.314532659153,657
2013-03-14,5540.855226984402,3343.440728339067,7874.19164794274,657
2013-03-15,5859.080308989573,3411.292101198109,8137.612193166152,657
2013-03-16,4787.950781187919,2292.038807077285,7007.756813419719,657
2013-03-18,7473.890933758672,5357.727738519109,9778.900528899054,657
2013-03-19,6054.359777553173,3876.7207187308986,8260.014198703386,657
2013-03-20,5758.211036247067,3632.257400675669,8093.4328629883485,657
2013-03-21,5687.032581264821,3270.35443601971,7946.302044264182,657
2013-03-22,5969.644954448085,3734.254333106148,8135.2968167913095,657
2013-03-23,4863.710682782979,2710.3108989609223,7164.646444868101,657
2013-03-25,7485.643764557829,5108.744952728408,9636.405375424714,657
2013-03-26,6038.357922915583,3709.346591553825,8173.341117731931,657
2013-03-27,5718.126100831389,3550.9664017735745,7974.098576713573,657
2013-03-28,5627.050476510108,3465.8335452494834,8003.752829912137,657
2013-03-30,4778.014886794854,2635.769228512357,6924.877542249637,657
2013-04-02,5951.930524096173,3729.3075363371368,8266.870392503986,657
2013-04-03,5641.402795441405,3404.547969053402,7728.125053723667,657
2013-04-04,5564.601758074391,3350.3148702271606,7882.675731425369,657
2013-04-05,5850.351644434063,3636.622337185267,7945.108957254673,657
2013-04-06,4756.109470284954,2497.7454004704537,6973.320894136467,657
2013-04-08,7425.266523698561,5269.884939914706,9757.718114236475,657
2013-04-09,6012.136982375358,3707.393986924163,8175.081859609411,657
2013-04-10,5731.899156105744,3574.1378095534915,7843.739371561464,657
2013-04-11,5685.587080006247,3401.345589544525,7846.182051879945,657
2013-04-12,6001.252399306717,3680.4547707142883,8085.7399021016745,657
2013-04-13,4935.592808589017,2755.411745406921,7257.306149523503,657
2013-04-15,7655.045010544523,5311.862086358442,9881.252863873457,657
2013-04-16,6262.3216691727675,4051.365788416612,8490.836381293344,657
2013-04-17,5998.572370673928,3796.9704455450897,8160.243492722212,657
2013-04-18,5964.367243739614,3849.0506422599474,8079.9243612399205,657
2013-04-19,6287.388686809843,4011.4423281679265,8536.779367630548,657
