ds,yhat,yhat_lower,yhat_upper,Store
2013-01-02,5416.748933151858,3329.2965797159304,7395.386916772071,38
2013-01-03,5118.632304486625,2940.296200878313,7344.420406187079,38
2013-01-04,5428.491925448394,3371.336249850272,7652.03014180795,38
2013-01-05,5810.712912659175,3567.1813351402416,7944.879647535693,38
2013-01-07,6801.7869941244435,4874.532596043715,8903.827511049813,38
2013-01-08,5279.618389300944,3327.879010679362,7271.271470741626,38
2013-01-09,4875.646121780177,2845.8638244845038,6969.81061370225,38
2013-01-10,4631.20718830551,2516.9701083310347,6658.512271933802,38
2013-01-11,4999.337035844616,2869.467586662751,7212.186159974189,38
2013-01-12,5443.180061447094,3266.6126221854724,7746.909782567517,38
2013-01-14,6562.551189071813,4411.029738948617,8587.939711486015,38
2013-01-15,5104.617513290124,2981.679897669913,7143.663637155132,38
2013-01-16,4763.401779112496,2530.2508023989376,6799.1605166840345,38
2013-01-17,4579.190396691754,2536.0247907565426,6543.465109092487,38
2013-01-18,5004.07206937095,2913.671600611302,7106.4865107282185,38
2013-01-19,5500.363439690086,3414.871787927197,7635.679179388684,38
2013-01-21,6709.070944669068,4714.529580642684,8778.66384113372,38
2013-01-22,5287.051324525477,3174.5094292006033,7330.105145993255,38
2013-01-23,4975.503369880777,2859.740559219697,7148.666254040441,38
2013-01-24,4814.582990134956,2721.993477442695,6939.87338735139,38
2013-01-25,5256.383824137004,3182.2775636217893,7204.546775785923,38
2013-01-26,5763.354305317829,3744.490675132794,7827.908119158062,38
2013-01-28,6975.793154539173,4964.461572029439,9153.048234312724,38
2013-01-29,5547.614778631742,3558.9903974357367,7754.411915426589,38
2013-01-30,5225.215761750173,3140.6114836544534,7273.713475238636,38
2013-01-31,5049.319354466914,2959.768655704768,7104.650885177715,38
2013-02-01,5472.626347615676,3383.1441386195565,7523.975966894955,38
2013-02-02,5958.216024942255,3951.775658685846,7972.3599094586725,38
2013-02-04,7121.782914730943,5014.503253849665,9211.705516964133,38
2013-02-05,5667.360582529036,3626.866866269256,7778.968923514831,38
2013-02-06,5318.300724365279,3287.566748984109,7405.731601131427,38
2013-02-07,5115.870395477704,3013.2421535572635,7174.886340803886,38
2013-02-08,5513.26659090206,3637.4143002356673,7568.222576394482,38
2013-02-09,5974.011464940165,3802.0948197108155,7947.139766981993,38
2013-02-11,7092.570493320572,4927.77254291704,9237.908359117735,38
2013-02-12,5618.5788912154085,3505.794747831949,7915.500107415841,38
2013-02-13,5252.204308622088,3167.4214756219703,7315.938582028983,38
2013-02-14,5034.86724914058,2813.191342282487,6940.103371740967,38
2013-02-15,5419.866193915648,3310.125718549421,7552.483795730475,38
2013-02-16,5870.777264147118,3891.6514719786974,8147.655624099463,38
2013-02-18,6977.367554934636,4809.103236953398,9041.45092556062,38
2013-02-19,5501.157526715752,3357.0064003421717,7666.302975496349,38
2013-02-20,5134.971483349447,3106.246360449591,7223.805315744338,38
2013-02-21,4920.123566672718,2800.8424953377416,7031.991511849228,38
2013-02-22,5309.788251673462,3223.454376512362,7360.701525280868,38
2013-02-23,5767.403663393833,3595.3430491499685,7826.339242707645,38
2013-02-25,6892.913475154455,4826.422739558515,9095.227788648213,38
2013-02-26,5428.59558913073,3310.894249622838,7375.993318790557,38
2013-02-27,5075.696552256314,2996.9835819649616,7166.5534509176805,38
2013-02-28,4875.352623791989,2650.9221461644756,6986.363191269327,38
2013-03-01,5280.553992101482,3179.6432413125967,7183.823220518444,38
2013-03-02,5754.547600973904,3738.5211660815066,7772.876696337832,38
2013-03-04,6914.53537080965,4773.725089896052,8943.581315858231,38
2013-03-05,5467.895000835664,3337.1948289248676,7668.179146562245,38
2013-03-06,5132.670034639092,3036.043696550301,7271.7800557870205,38
2013-03-07,4949.764564692506,2888.0298941988117,6979.11512692556,38
2013-03-08,5371.929515324756,3387.1654447048927,7344.09959599684,38
2013-03-09,5862.1672459998945,3618.38608580745,7929.277796988467,38
2013-03-11,7051.495984259486,5063.944496156192,9050.493243767978,38
2013-03-12,5617.463473483742,3460.0080587219563,7728.545635286954,38
2013-03-13,5293.157791192682,3112.4415514268585,7339.226298803848,38
2013-03-14,5119.265033123194,3100.2252119113687,7133.51405572725,38
2013-03-15,5548.338695493514,3321.7085153327334,7650.71858521862,38
2013-03-16,6043.210338296324,3770.473818538623,8261.22520249388,38
2013-03-18,7234.468970643194,5211.070854272925,9294.957447111998,38
2013-03-19,5797.577937241792,3710.5159899337777,7901.5952001255955,38
2013-03-20,5467.84034753495,3569.551346960537,7554.511454524204,38
2013-03-21,5285.989386763989,3359.4473352573477,7264.292129659286,38
2013-03-22,5704.681650157277,3713.944259122686,7867.925467684507,38
2013-03-23,6186.90939768458,4023.9529229364507,8396.453143562107,38
2013-03-25,7347.022710996921,5150.926244501242,9470.483510160802,38
2013-03-26,5892.232747381513,3751.9911753978977,7960.566151422178,38
2013-03-27,5543.530757206879,3430.6816764240302,7860.771283609013,38
2013-03-28,5342.067840946772,3190.7175626235385,7430.90816112791,38
2013-03-30,6203.652147164293,4106.7867715094635,8353.747819135691,38
2013-04-02,5856.962525933838,3806.611600900991,8010.368236338491,38
2013-04-03,5494.702127615567,3416.5439708768677,7442.738928434935,38
2013-04-04,5282.299972848966,3284.4845549287206,7402.180255827513,38
2013-04-05,5673.236521869644,3663.737006852676,7748.564347311626,38
2013-04-06,6131.291745865583,3940.731778637265,8314.05465523784,38
2013-04-08,7256.652080766753,5102.81281748257,9256.015603586313,38
2013-04-09,5792.487214584784,3704.9781142463917,7794.906312910327,38
2013-04-10,5440.366753422788,3377.813737879278,7511.367078666846,38
2013-04-11,5241.747246839217,3107.502310192113,7351.107981142967,38
2013-04-12,5649.897411131269,3595.8598696384865,7632.249263284702,38
2013-04-13,6128.2912410491945,4057.6778629873015,8160.214406960874,38
2013-04-15,7302.039386447304,5370.055181380542,9405.807109577761,38
2013-04-16,5864.895547923541,3643.1551891436784,7881.0838675512205,38
2013-04-17,5540.886454272469,3540.3652937737274,7711.160454737639,38
2013-04-18,5370.8111052159475,3279.9753977230225,7375.609416715986,38
2013-04-19,5807.249719558521,3666.4094067647966,7902.55380835981,38
2013-04-20,6312.9737769406465,4105.648312558417,8478.136953963603,38
2013-04-22,7535.734567903479,5552.591172901796,9571.278966107386,38
2013-04-23,6118.959339725614,3994.309379961992,8234.48867378857,38
2013-04-24,5811.7684229431225,3659.5848829283677,7850.7274033441245,38
2013-04-25,5654.454734568549,3449.2505361650915,7576.823752706767,38
2013-04-26,6099.180620411733,4032.8835068198377,8223.128703099896,38
2013-04-27,6608.4004935239545,4511.767193409139,8661.429684037868,38
2013-04-29,7823.072424721584,5604.31847075387,9982.656676422574,38
2013-04-30,6394.659585103117,4305.086329366964,8442.13331268181,38
2013-05-02,5892.484142859601,3767.60933995078,7796.828171679969,38
2013-05-03,6311.8530083500045,4311.711665857154,8421.50580028837,38
2013-05-04,6792.003465956514,4627.782430436932,8895.746879801945,38
2013-05-06,7939.875141785696,5734.212613910294,9954.443370334175,38
2013-05-07,6475.154534047554,4293.972699452587,8540.201971361777,38
2013-05-08,6114.224201456617,4066.0074851591917,8251.420181351717,38
2013-05-10,6281.267461926998,4250.475974353553,8239.98937071708,38
2013-05-11,6726.37160093482,4626.0181323386105,8757.422142875483,38
2013-05-13,7811.699613034089,5739.143843064723,10004.372433764178,38
2013-05-14,6320.798534972917,4220.924606582057,8470.88718768815,38
2013-05-15,5937.810703643749,4073.019216966185,7978.331064072179,38
2013-05-16,5704.533809528079,3668.7731843744577,7867.568899562994,38
2013-05-17,6074.631778952027,4101.301001020022,8119.856841043424,38
2013-05-18,6512.018724077799,4301.249229886548,8635.63770616429,38
